0,0
0,0
20.213,0
43.617,0
55.319,0
61.702,0
69.149,0
75.532,0
82.979,0
92.553,0
102.24,0
116.82,0
129.15,0
143.73,0
161.67,0
179.61,0
194.19,0
210,0
223.61,0
232.68,0
237.22,0
244.02,0
244.02,1.3298
245.16,1.3298
248.56,1.9946
248.56,1.9946
249.69,2.3271
247.42,2.6595
246.29,3.3244
249.69,3.9893
254.23,4.6541
259.9,4.6541
266.7,4.6541
274.64,5.6514
278.04,5.9839
283.71,6.6488
289.38,7.3136
291.65,7.9785
295.05,8.3109
304.99,9.3083
299.59,9.9731
296.19,9.6407
296.19,10.97
296.19,10.638
292.79,10.306
290.52,9.9731
291.65,10.638
290.52,11.635
296.19,12.965
298.46,13.962
298.46,13.298
309.1,14.627
315.96,14.627
309.1,13.298
313.22,14.627
315.96,14.295
320.07,14.627
322.81,15.292
325.56,16.289
314.59,14.96
315.96,15.625
318.7,15.625
321.44,16.622
320.07,16.289
322.81,16.954
322.81,17.619
331.04,17.619
335.15,16.622
325.56,14.295
329.67,15.292
332.41,16.954
329.67,17.619
331.04,17.287
333.78,17.952
337.9,18.617
342.01,17.619
339.27,15.292
339.27,16.954
337.9,15.625
333.78,17.287
340.64,18.949
339.27,17.619
339.27,18.949
335.15,19.614
336.53,19.281
336.53,16.954
335.15,14.627
337.9,15.292
344.75,19.614
354.35,20.944
362.58,19.614
351.61,19.281
346.12,20.944
348.87,20.279
342.01,18.284
339.27,18.284
337.9,18.284
348.87,19.614
354.35,19.946
362.58,20.279
365.32,20.279
370.8,20.944
374.92,18.949
370.8,17.287
373.55,18.284
370.8,17.619
361.21,18.949
363.95,22.606
362.58,19.614
354.35,22.606
366.69,21.608
384.52,20.279
379.03,16.622
362.58,17.952
368.06,19.946
376.29,23.271
376.29,21.941
363.95,19.281
352.98,22.606
376.29,20.611
401.01,18.949
410.97,18.617
413.82,22.938
401.01,23.603
403.85,23.271
399.6,23.603
391.37,20.944
408.13,22.606
416.67,22.273
420.94,20.611
430.91,21.608
438.03,21.608
430.91,22.273
420.94,23.603
425.21,23.271
420.94,21.608
413.82,23.936
420.94,22.938
415.25,20.944
406.7,20.944
396.86,23.603
373.55,25.265
387.26,24.933
384.52,22.938
383.14,22.273
377.66,23.603
374.92,25.598
385.89,25.93
380.4,21.608
380.4,21.608
383.14,23.603
372.18,23.936
354.35,25.93
351.61,28.257
344.75,27.592
331.04,27.26
315.96,28.59
299.59,23.936
287.12,23.936
268.97,23.603
263.3,22.273
255.36,22.938
239.49,22.273
232.68,24.933
225.88,21.276
216.81,21.608
199.8,21.276
188.58,20.944
179.61,20.279
167.28,20.611
158.31,15.957
151.58,14.627
139.25,14.96
125.79,15.292
117.94,17.619
104.49,16.622
96.809,14.627
89.362,13.962
77.66,11.303
65.957,12.3
62.766,12.633
53.192,9.3083
42.553,10.306
42.553,8.6434
36.17,5.6514
27.66,4.9866
25.532,5.9839
19.149,4.3217
13.83,4.3217
14.894,4.3217
13.83,4.3217
7.4468,2.9919
10.638,2.9919
8.5106,0.66488
8.5106,0.66488
10.638,1.6622
7.4468,0.33244
6.383,0.99731
6.383,1.9946
4.2553,0.66488
4.2553,0
6.383,0
3.1915,0
1.0638,0
2.1277,0
0,0
