0,0
0,0
5.3192,0
26.596,0
44.681,0
54.255,0
59.575,0
69.149,0
72.34,0.33244
77.66,0.33244
88.298,0.66488
98.936,0.66488
114.58,0.66488
130.28,0.66488
148.22,0.66488
163.92,0.99731
178.49,1.3298
189.71,1.6622
202.06,1.9946
210,2.6595
215.67,2.9919
220.21,3.6568
219.07,3.9893
221.34,4.3217
222.48,4.9866
220.21,4.9866
221.34,5.9839
216.81,5.9839
215.67,6.6488
215.67,6.3163
222.48,7.6461
230.41,7.6461
237.22,8.3109
244.02,9.3083
250.83,9.9731
249.69,10.306
254.23,11.635
266.7,12.3
268.97,12.3
267.84,13.962
265.57,12.965
271.24,15.292
273.51,15.957
275.78,16.622
272.37,15.625
271.24,16.622
271.24,16.954
273.51,16.622
274.64,17.619
282.58,17.619
297.32,19.946
304.99,20.279
304.99,18.617
313.22,22.273
322.81,21.941
328.3,22.606
333.78,23.603
350.24,26.927
355.72,27.592
373.55,24.6
361.21,25.93
354.35,25.598
365.32,27.925
361.21,25.93
357.09,28.257
372.18,28.257
380.4,27.925
383.14,27.26
383.14,27.592
390,27.26
388.63,26.595
383.14,26.595
398.23,27.592
399.6,27.925
401.01,29.255
406.7,29.587
408.13,30.252
395.48,24.933
395.48,27.592
405.28,27.26
390,26.595
396.86,29.255
403.85,29.919
408.13,26.263
416.67,26.927
418.09,28.59
425.21,28.257
416.67,30.584
405.28,28.257
413.82,30.917
415.25,27.26
425.21,28.257
418.09,28.922
433.76,30.252
438.03,30.917
435.18,27.925
452.27,27.26
443.72,27.592
446.57,29.255
460.81,30.917
457.96,27.592
445.15,29.255
450.84,31.582
457.96,29.919
466.5,28.922
457.96,28.59
466.5,29.587
476.47,27.592
465.08,28.257
467.93,29.919
445.15,30.584
445.15,29.587
455.11,27.26
455.11,27.925
456.54,27.925
472.2,31.249
485.01,29.919
483.59,29.587
485.01,29.255
475.05,30.584
479.32,30.584
487.86,29.919
489.29,28.257
490.71,31.582
492.13,30.252
475.05,31.582
487.86,30.917
502.15,29.255
497.83,28.59
499.25,31.582
503.61,31.249
493.56,29.919
496.4,30.584
499.25,30.252
505.07,29.255
502.15,30.584
497.83,30.584
486.44,30.584
487.86,31.249
494.98,30.252
499.25,28.922
499.25,30.252
497.83,31.249
494.98,30.584
499.25,30.917
480.74,31.582
477.89,31.914
479.32,31.249
477.89,29.919
462.23,31.914
459.38,32.246
449.42,31.914
432.33,31.914
416.67,34.241
418.09,31.249
412.4,33.244
392.74,32.911
385.89,31.582
377.66,29.587
362.58,29.919
355.72,29.919
348.87,29.255
329.67,28.59
314.59,28.922
317.33,27.592
307.73,26.927
296.19,26.263
292.79,27.26
278.04,26.927
267.84,25.598
263.3,24.933
248.56,23.271
237.22,22.938
232.68,21.941
220.21,21.608
213.4,21.608
204.33,20.944
194.19,20.611
182.98,19.281
174.01,18.617
162.79,17.952
149.34,18.284
137,17.619
129.15,16.289
116.82,14.627
105.61,13.63
97.872,12.965
85.106,13.63
76.596,12.633
74.468,12.3
65.957,10.638
61.702,9.9731
58.511,9.3083
48.936,9.9731
43.617,9.3083
39.362,9.3083
29.787,8.6434
30.851,6.6488
26.596,6.3163
22.34,7.3136
23.404,6.3163
22.34,5.319
17.021,4.9866
18.085,4.9866
17.021,4.3217
15.957,3.9893
15.957,4.3217
15.957,4.3217
13.83,4.3217
14.894,4.3217
13.83,3.9893
8.5106,3.9893
9.5745,3.6568
7.4468,2.9919
5.3192,3.6568
6.383,3.3244
4.2553,3.3244
1.0638,3.3244
2.1277,2.9919
1.0638,2.6595
0,0.33244
0,0
