0,0
0,0
2.1277,0
2.1277,0
2.1277,0
2.1277,0
2.1277,0
2.1277,0
2.1277,0
7.4468,0
29.787,0
54.255,0
71.277,0
81.915,0
95.745,0
105.61,0
114.58,0
123.55,0
131.4,0
140.37,0
147.1,0
156.07,0.99731
162.79,0.99731
170.64,1.3298
175.13,1.9946
179.61,2.3271
184.1,2.9919
194.19,3.3244
202.06,3.9893
205.47,4.6541
206.6,4.9866
212.27,5.9839
221.34,6.3163
221.34,6.9812
229.28,7.6461
229.28,7.9785
227.01,8.3109
236.08,9.6407
238.35,9.6407
238.35,10.638
240.62,9.9731
240.62,11.303
245.16,11.635
244.02,12.3
256.5,14.627
257.63,15.292
263.3,16.289
265.57,17.619
272.37,17.619
264.43,16.954
265.57,17.952
267.84,18.949
274.64,18.284
275.78,19.614
276.91,19.946
285.98,21.608
290.52,21.608
302.25,22.273
289.38,22.606
324.18,26.927
335.15,27.592
335.15,26.927
352.98,29.587
377.66,32.579
383.14,32.246
381.77,33.244
395.48,32.579
388.63,33.244
410.97,35.238
428.06,34.906
415.25,34.241
422.36,36.236
440.87,37.233
446.57,34.574
436.6,34.574
460.81,37.233
470.78,38.563
473.62,38.895
453.69,35.903
455.11,37.565
472.2,39.228
493.56,40.557
480.74,39.893
493.56,39.56
487.86,39.893
472.2,38.563
482.17,41.555
475.05,39.893
469.35,40.89
467.93,39.228
476.47,39.228
483.59,39.56
487.86,41.222
486.44,39.56
493.56,43.882
500.69,42.884
497.83,40.225
485.01,39.893
497.83,42.552
518.2,43.217
521.11,39.228
521.11,44.214
489.29,41.887
524.03,43.549
499.25,43.217
507.99,40.557
494.98,42.22
515.28,42.552
512.36,41.555
519.65,43.217
521.11,44.547
506.53,40.89
512.36,41.555
521.11,44.879
519.65,42.22
506.53,41.555
497.83,43.217
510.9,46.541
512.36,42.552
522.57,42.884
518.2,39.893
522.57,41.555
535.7,44.547
534.24,42.22
532.78,44.214
519.65,43.217
541.53,43.217
516.74,40.89
538.62,45.544
512.36,45.544
529.86,44.214
531.32,44.879
534.24,42.22
519.65,42.884
532.78,41.555
524.03,44.879
522.57,42.884
540.07,43.882
526.95,41.887
534.24,42.22
541.53,44.214
535.7,42.884
486.44,43.217
540.07,45.544
540.07,43.882
532.78,38.23
525.49,43.217
534.24,44.879
529.86,43.549
532.78,45.212
532.78,44.214
507.99,41.555
525.49,45.876
510.9,43.549
509.44,43.217
489.29,46.209
483.59,46.874
477.89,43.882
455.11,45.212
440.87,42.552
432.33,42.22
418.09,43.217
419.52,42.552
403.85,40.89
383.14,41.555
373.55,41.555
363.95,38.23
358.46,36.568
350.24,37.233
342.01,36.568
328.3,36.236
310.47,38.23
315.96,34.241
310.47,32.911
299.59,32.579
293.92,31.914
281.45,32.246
276.91,33.576
264.43,31.582
259.9,29.587
253.09,29.587
242.89,26.927
238.35,27.26
229.28,27.925
220.21,27.592
208.87,25.265
198.68,25.598
188.58,23.603
180.73,21.941
169.52,23.271
163.92,22.273
151.58,21.276
147.1,21.608
139.25,18.617
132.52,17.952
123.55,19.281
119.06,19.281
111.21,18.617
103.36,17.619
103.36,16.622
93.617,15.292
85.106,16.622
82.979,17.287
74.468,15.957
64.894,14.627
63.83,14.96
55.319,14.96
46.809,15.957
47.872,16.289
42.553,15.957
35.106,15.957
34.043,17.287
27.66,16.289
22.34,15.625
21.277,14.627
19.149,15.292
17.021,13.298
14.894,12.965
12.766,12.633
9.5745,12.3
10.638,11.635
10.638,10.97
8.5106,9.3083
9.5745,7.3136
7.4468,7.9785
6.383,8.3109
6.383,5.9839
9.5745,5.6514
7.4468,5.6514
7.4468,3.6568
6.383,3.3244
5.3192,5.9839
6.383,2.6595
6.383,3.3244
5.3192,3.3244
3.1915,0.99731
3.1915,0.66488
4.2553,3.6568
3.1915,1.6622
3.1915,0.99731
3.1915,2.3271
4.2553,0
4.2553,0
4.2553,0
2.1277,0
0,0
