0,0
0,0
4.0348,0
17.865,0
24.248,0
32.758,0
35.95,0
42.333,0
45.524,0
55.099,0
65.737,0
79.567,0
92.333,0
107.69,0
122.26,0
136.84,0
152.54,0
167.12,0
176.09,0
186.18,0.66488
192.91,1.3298
194.03,1.3298
196.27,1.9946
199.64,1.9946
196.27,2.3271
196.27,2.9919
198.51,3.6568
203.05,4.3217
200.78,3.9893
200.78,4.6541
206.45,5.6514
212.12,5.9839
217.79,5.9839
229.13,7.3136
234.8,7.9785
235.93,7.6461
246.14,9.3083
247.27,10.638
249.54,10.638
249.54,10.97
246.14,10.638
245.01,10.306
242.74,9.9731
239.34,10.97
238.2,11.635
240.47,12.633
246.14,13.298
250.68,13.63
251.81,14.295
249.54,12.633
249.54,12.633
254.08,12.965
254.08,13.298
252.94,13.962
254.08,14.96
247.27,15.957
243.87,15.292
237.07,14.295
234.8,12.633
238.2,11.635
242.74,12.633
243.87,13.962
246.14,13.63
250.68,14.627
249.54,14.627
248.41,14.627
249.54,14.295
252.94,14.96
252.94,13.962
250.68,13.962
251.81,14.627
254.08,14.96
255.21,14.96
250.68,14.96
250.68,14.627
256.35,13.63
257.48,13.63
259.75,13.962
259.75,14.96
256.35,15.625
258.61,15.625
257.48,14.96
254.08,13.63
252.94,13.962
254.08,13.63
255.21,13.962
258.61,13.962
264.28,15.625
269.95,16.289
258.61,14.96
258.61,14.96
260.88,14.96
259.75,12.965
265.42,12.965
264.28,12.965
268.82,13.63
274.49,15.957
271.09,14.96
269.95,14.627
273.36,14.96
268.82,15.292
268.82,16.622
266.55,16.954
269.95,16.622
269.95,15.957
268.82,15.957
266.55,17.619
260.88,16.289
264.28,16.622
262.02,15.292
262.02,15.292
269.95,15.625
273.36,16.622
282.43,16.289
286.97,15.957
274.49,13.63
274.49,17.619
279.03,19.281
272.22,19.281
269.95,15.625
269.95,15.957
274.49,14.96
275.62,17.619
275.62,18.284
276.76,19.281
276.76,16.289
280.16,17.619
285.83,17.952
288.1,18.617
296.04,13.962
289.23,15.292
288.1,15.625
284.7,16.289
292.64,20.611
292.64,18.617
298.31,18.617
311.93,14.627
310.56,15.292
305.08,16.289
300.96,17.952
293.77,18.949
298.31,18.617
302.33,19.281
303.7,16.954
305.08,16.954
296.04,18.617
291.5,20.944
297.17,19.614
310.56,17.952
303.7,18.617
303.7,18.949
282.43,23.603
285.83,20.944
280.16,23.271
268.82,22.606
273.36,23.936
254.08,24.933
248.41,21.941
237.07,27.26
233.67,23.603
247.27,23.271
214.39,24.933
212.12,24.268
204.18,26.595
182.81,20.944
185.06,22.938
160.39,22.606
163.75,20.944
136.84,23.603
133.48,17.619
127.87,20.944
100.96,18.949
120.02,16.622
85.95,17.952
88.077,14.627
78.503,15.957
64.673,12.633
66.801,13.63
47.652,11.635
51.907,12.633
33.822,10.638
35.95,11.303
24.248,10.306
18.928,9.6407
16.801,9.6407
11.482,7.3136
2.9709,6.3163
-1.2844,6.9812
0,6.6488
0,0
