0,0
0,0
29.787,0
53.192,0
69.149,0
82.979,0
93.617,0
101.12,0
110.09,0
117.94,0
129.15,0
139.25,0
145.97,0
157.19,0
165.04,0.66488
172.89,0.99731
181.86,1.6622
182.98,1.9946
195.31,2.6595
198.68,2.9919
203.2,3.9893
210,3.9893
211.14,4.6541
220.21,5.6514
228.15,6.3163
230.41,6.9812
236.08,7.6461
238.35,8.3109
245.16,9.6407
238.35,9.6407
247.42,10.306
245.16,10.97
249.69,10.97
249.69,11.635
251.96,12.3
251.96,12.965
254.23,12.3
257.63,13.962
265.57,14.96
267.84,15.625
267.84,16.622
280.31,18.284
281.45,17.952
273.51,17.619
271.24,17.619
274.64,18.617
281.45,20.944
280.31,19.614
279.18,20.279
292.79,21.276
296.19,20.611
282.58,18.617
284.85,19.614
284.85,18.949
285.98,20.611
280.31,20.944
291.65,22.938
297.32,24.933
292.79,23.271
290.52,22.606
289.38,21.276
288.25,20.279
281.45,20.279
283.71,23.603
303.62,25.93
304.99,24.6
295.05,21.941
299.59,21.276
302.25,23.271
296.19,22.273
299.59,23.936
313.22,24.6
291.65,23.271
306.36,25.265
321.44,24.6
321.44,25.265
313.22,24.933
314.59,26.595
317.33,27.26
318.7,27.592
324.18,25.265
307.73,26.595
313.22,25.265
322.81,24.933
322.81,23.603
329.67,25.598
318.7,24.6
328.3,24.6
333.78,25.93
329.67,24.6
346.12,29.919
350.24,28.59
352.98,28.922
358.46,24.6
359.83,25.265
352.98,26.263
350.24,28.257
352.98,30.584
365.32,29.919
363.95,32.579
339.27,29.919
370.8,32.579
363.95,27.592
373.55,28.257
373.55,26.595
363.95,27.592
366.69,28.257
369.43,27.26
355.72,27.592
363.95,28.257
359.83,27.925
366.69,28.257
366.69,28.257
361.21,28.922
368.06,30.252
380.4,32.246
374.92,29.587
368.06,27.592
368.06,29.587
391.37,28.59
377.66,30.252
391.37,31.249
399.6,31.249
402.43,30.252
405.28,32.911
423.79,32.911
406.7,29.919
398.23,31.914
395.48,31.249
373.55,30.252
377.66,31.582
383.14,28.257
381.77,27.26
359.83,28.59
374.92,28.922
388.63,29.587
390,29.919
384.52,27.592
380.4,29.255
381.77,29.919
385.89,30.584
352.98,27.925
346.12,29.919
340.64,27.925
318.7,26.263
328.3,26.927
318.7,27.26
307.73,28.257
311.84,30.584
309.1,27.592
272.37,29.255
270.11,32.246
264.43,28.257
242.89,25.93
228.15,25.93
225.88,22.938
207.73,23.271
202.06,20.944
182.98,20.611
177.37,19.946
169.52,19.946
167.28,17.952
145.97,16.622
140.37,16.954
137,16.622
123.55,15.292
110.09,15.292
108.97,14.627
97.872,14.627
86.17,14.627
78.723,15.625
72.34,13.63
60.638,11.303
54.255,8.3109
48.936,7.6461
43.617,7.3136
42.553,8.3109
39.362,7.3136
34.043,5.9839
28.723,2.9919
23.404,2.6595
22.34,1.9946
19.149,2.3271
15.957,0
12.766,0.99731
10.638,1.3298
8.5106,0
6.383,0
4.2553,0
1.0638,0
0,0
