0,0
0,0
6.383,1.3298
26.596,1.3298
48.936,1.3298
59.575,1.3298
67.021,1.3298
75.532,1.3298
79.787,1.3298
81.915,1.3298
88.298,1.3298
97.872,1.3298
112.33,1.3298
126.91,1.6622
141.49,1.6622
158.31,1.9946
174.01,1.9946
187.46,2.3271
202.06,2.6595
210,2.9919
217.94,3.6568
224.74,3.9893
228.15,4.9866
227.01,5.319
228.15,5.6514
229.28,6.3163
221.34,6.3163
220.21,6.9812
220.21,7.3136
220.21,7.6461
219.07,7.3136
223.61,8.6434
225.88,8.3109
236.08,9.3083
244.02,10.306
250.83,9.9731
258.76,11.635
265.57,13.63
271.24,12.633
278.04,14.627
273.51,14.96
279.18,15.957
280.31,15.625
268.97,15.292
267.84,16.289
273.51,16.622
279.18,16.954
283.71,16.954
287.12,16.622
285.98,17.287
293.92,17.619
297.32,19.281
314.59,19.614
328.3,21.941
335.15,23.936
337.9,24.268
337.9,24.6
335.15,26.263
342.01,26.263
344.75,25.265
348.87,26.595
351.61,28.59
350.24,27.26
352.98,26.595
362.58,27.26
372.18,26.263
379.03,26.927
368.06,27.925
359.83,29.587
366.69,28.59
376.29,28.922
387.26,27.925
402.43,27.925
405.28,28.59
402.43,26.595
392.74,28.922
391.37,29.919
385.89,29.587
401.01,27.592
410.97,26.927
409.55,26.927
420.94,27.925
425.21,29.255
405.28,28.922
409.55,30.917
422.36,29.587
418.09,26.263
419.52,27.592
432.33,28.59
433.76,28.59
436.6,28.257
442.3,30.584
429.48,30.252
420.94,30.917
435.18,27.925
457.96,27.26
460.81,26.927
457.96,27.592
460.81,28.257
460.81,29.587
445.15,30.917
446.57,30.252
446.57,30.917
457.96,26.927
455.11,29.255
453.69,29.919
470.78,29.919
446.57,27.26
447.99,29.919
442.3,30.917
420.94,29.255
419.52,27.592
432.33,29.587
443.72,28.922
456.54,28.59
457.96,30.252
452.27,29.919
438.03,29.255
430.91,28.922
442.3,28.922
438.03,29.919
430.91,26.927
426.64,28.257
439.45,27.925
466.5,28.922
467.93,28.922
467.93,29.587
462.23,29.919
459.38,29.587
467.93,28.257
477.89,29.919
482.17,29.255
477.89,29.255
469.35,28.59
487.86,27.925
485.01,29.587
490.71,27.592
472.2,32.911
453.69,32.246
466.5,28.257
450.84,29.255
455.11,33.909
463.66,30.584
470.78,27.592
470.78,28.59
470.78,28.257
472.2,31.582
475.05,31.249
466.5,33.244
463.66,32.246
470.78,31.582
445.15,29.919
433.76,32.246
450.84,32.579
436.6,30.917
420.94,31.582
423.79,32.579
408.13,30.252
396.86,31.914
381.77,32.246
372.18,31.249
359.83,30.917
355.72,30.584
337.9,30.917
331.04,29.919
320.07,29.587
306.36,27.925
300.88,27.925
292.79,25.93
284.85,24.933
274.64,25.265
264.43,24.933
250.83,23.603
239.49,23.603
232.68,21.608
222.48,21.608
210,21.276
196.43,20.944
184.1,19.946
174.01,19.614
161.67,18.284
148.22,18.284
137,17.952
123.55,16.954
110.09,16.289
100,15.957
91.489,15.292
80.851,14.295
73.404,13.962
67.021,12.633
55.319,12.3
48.936,12.3
41.489,9.9731
35.106,8.6434
31.915,7.6461
29.787,6.3163
27.66,6.3163
24.468,5.9839
24.468,5.319
22.34,4.9866
21.277,4.9866
20.213,4.3217
18.085,4.3217
18.085,4.6541
19.149,4.3217
18.085,4.3217
18.085,4.3217
15.957,3.6568
14.894,3.9893
13.83,3.9893
12.766,3.3244
11.702,3.3244
11.702,2.9919
9.5745,2.9919
6.383,3.3244
6.383,3.6568
6.383,2.9919
4.2553,2.3271
4.2553,2.6595
2.1277,2.9919
1.0638,3.3244
1.0638,3.3244
1.0638,3.6568
1.0638,1.6622
1.0638,1.9946
1.0638,1.6622
0,1.3298
0,0
